assembly_accession	organism_name	species_key	assembly_level	status	genome_source	assembly_status	assembly_reason	first_pass_status	locus_n_fraction	locus_longest_n_run	locus_low_complexity	warnings	exon	exon_index	reference_nt	reference_aa_start	reference_aa_end	original_coverage	original_callable_fraction	original_identity	original_confidence	protein_model_aa_coverage	sensitive_blast_coverage	sensitive_blast_identity	sensitive_blast_bitscore	exon_verdict	original_n_context
GCA_910594005.2	Cervus elaphus	Cervus elaphus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.980884109916368	0.980884109916368	0.8879415347137637	HIGH	0.989247311827957	1.0	0.8553205208333332	1007.0	RECOVERED_CONCORDANT	"{""length"": 1299, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_910594005.2	Cervus elaphus	Cervus elaphus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.0	0.0	0.0	UNRESOLVED	0.7887323943661971	0.19248826291079812	0.926829268292683	62.9	PARTIAL_OR_CONFLICTING	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_910594005.2	Cervus elaphus	Cervus elaphus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.8943099999999999	164.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_910594005.2	Cervus elaphus	Cervus elaphus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9551569506726457	0.9551569506726457	0.8741784037558685	HIGH	0.9543010752688172	1.0	0.83498	1209.0	RECOVERED_CONCORDANT	"{""length"": 1265, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_946052875.1	Bos gaurus x Bos taurus	Bos gaurus x Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_946052875.1	Bos gaurus x Bos taurus	Bos gaurus x Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_946052875.1	Bos gaurus x Bos taurus	Bos gaurus x Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8825757575757576	HIGH	0.978494623655914	0.966547192353644	0.8640300000000001	966.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_946052875.1	Bos gaurus x Bos taurus	Bos gaurus x Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_946052875.1	Bos gaurus x Bos taurus	Bos gaurus x Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_946052875.1	Bos gaurus x Bos taurus	Bos gaurus x Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_947034695.1	Bos taurus	Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_947034695.1	Bos taurus	Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_947034695.1	Bos taurus	Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8825757575757576	HIGH	0.978494623655914	0.966547192353644	0.8640300000000001	966.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_947034695.1	Bos taurus	Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_947034695.1	Bos taurus	Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_947034695.1	Bos taurus	Bos taurus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951394145.2	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.979381443298969	0.979381443298969	0.8578947368421053	HIGH	1.0	0.979381443298969	0.85789	222.0	RECOVERED_CONCORDANT	"{""length"": 390, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951394145.2	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.9703947368421053	0.9703947368421053	0.9152542372881356	HIGH	0.9803921568627451	1.0	0.8888929523809525	402.0	RECOVERED_CONCORDANT	"{""length"": 1316, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951394145.2	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.978494623655914	0.978494623655914	0.8876678876678876	HIGH	0.978494623655914	1.0	0.8530112500000001	999.0	RECOVERED_CONCORDANT	"{""length"": 1297, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951394145.2	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8978494623655914	HIGH	1.0	1.0	0.8844468000000001	286.8	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951394145.2	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.8943099999999999	164.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951394145.2	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9479820627802691	0.9479820627802691	0.8713339640491958	HIGH	0.9489247311827957	1.0	0.82601	1158.0	RECOVERED_CONCORDANT	"{""length"": 1257, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963422255.1	Rangifer tarandus	Rangifer tarandus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.010778223826394302	2047.0	True		exon_1	1	194	1	65	0.9896907216494846	0.9896907216494846	0.859375	HIGH	1.0	0.9896907216494846	0.85938	225.0	RECOVERED_CONCORDANT	"{""length"": 392, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963422255.1	Rangifer tarandus	Rangifer tarandus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.010778223826394302	2047.0	True		exon_2	2	304	65	166	0.9703947368421053	0.9703947368421053	0.9084745762711864	HIGH	0.9313725490196079	1.0	0.8825428571428572	393.0	RECOVERED_CONCORDANT	"{""length"": 1307, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963422255.1	Rangifer tarandus	Rangifer tarandus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.010778223826394302	2047.0	True		exon_3	3	837	167	445	0.978494623655914	0.978494623655914	0.8852258852258852	HIGH	0.978494623655914	1.0	0.8506956250000002	990.0	RECOVERED_CONCORDANT	"{""length"": 1297, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963422255.1	Rangifer tarandus	Rangifer tarandus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.010778223826394302	2047.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8978494623655914	HIGH	1.0	1.0	0.8844468000000001	286.8	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963422255.1	Rangifer tarandus	Rangifer tarandus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.010778223826394302	2047.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.8943099999999999	164.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963422255.1	Rangifer tarandus	Rangifer tarandus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.010778223826394302	2047.0	True		exon_6	6	1115	558	929	0.9479820627802691	0.9479820627802691	0.8713339640491958	HIGH	0.9489247311827957	1.0	0.82601	1158.0	RECOVERED_CONCORDANT	"{""length"": 1257, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_949782905.1	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	4.6191598902949524e-05	24.0	True		exon_1	1	194	1	65	0.979381443298969	0.979381443298969	0.8578947368421053	HIGH	1.0	0.979381443298969	0.85789	222.0	RECOVERED_CONCORDANT	"{""length"": 390, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_949782905.1	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	4.6191598902949524e-05	24.0	True		exon_2	2	304	65	166	0.9703947368421053	0.9703947368421053	0.9152542372881356	HIGH	0.9803921568627451	1.0	0.8888929523809525	402.0	RECOVERED_CONCORDANT	"{""length"": 1316, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_949782905.1	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	4.6191598902949524e-05	24.0	True		exon_3	3	837	167	445	0.978494623655914	0.978494623655914	0.8876678876678876	HIGH	0.978494623655914	1.0	0.8530112500000001	999.0	RECOVERED_CONCORDANT	"{""length"": 1297, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_949782905.1	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	4.6191598902949524e-05	24.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8978494623655914	HIGH	1.0	1.0	0.8844468000000001	286.8	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_949782905.1	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	4.6191598902949524e-05	24.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.8943099999999999	164.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_949782905.1	Rangifer tarandus platyrhynchus	Rangifer tarandus	Chromosome	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	4.6191598902949524e-05	24.0	True		exon_6	6	1115	558	929	0.9479820627802691	0.9479820627802691	0.8713339640491958	HIGH	0.9489247311827957	1.0	0.82601	1158.0	RECOVERED_CONCORDANT	"{""length"": 1257, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963920245.1	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963920245.1	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9046052631578947	HIGH	1.0	1.0	0.90461	418.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963920245.1	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8825757575757576	HIGH	0.978494623655914	0.966547192353644	0.8640300000000001	966.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963920245.1	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1138, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963920245.1	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963920245.1	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963879515.1	Bison bonasus	Bison bonasus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.0	0.13917525773195877	0.88889	36.5	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_963879515.1	Bison bonasus	Bison bonasus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	0.9901960784313726	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963879515.1	Bison bonasus	Bison bonasus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8762626262626263	HIGH	0.978494623655914	0.966547192353644	0.85785	943.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963879515.1	Bison bonasus	Bison bonasus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8962264150943396	HIGH	0.971830985915493	1.0	0.8933354222222222	295.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963879515.1	Bison bonasus	Bison bonasus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9596774193548387	0.9596774193548387	0.8991596638655462	HIGH	1.0	0.9596774193548387	0.9	191.1	RECOVERED_CONCORDANT	"{""length"": 319, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_963879515.1	Bison bonasus	Bison bonasus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9632286995515695	0.9632286995515695	0.8752327746741154	HIGH	0.9650537634408602	1.0	0.84229	1226.0	RECOVERED_CONCORDANT	"{""length"": 1275, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951849835.1	Capreolus capreolus	Capreolus capreolus	Contig	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.979381443298969	0.979381443298969	0.8526315789473684	HIGH	1.0	0.979381443298969	0.85263	217.0	RECOVERED_CONCORDANT	"{""length"": 390, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_951849835.1	Capreolus capreolus	Capreolus capreolus	Contig	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	0.9736842105263158	0.9736842105263158	0.9087837837837838	HIGH	0.9901960784313726	1.0	0.8857184761904762	401.8	RECOVERED_CONCORDANT	"{""length"": 1283, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
