accession	organism_name	species	assembly_level	assembly_status	species_status	source	callable_fraction	reconstructed_fraction	n_fraction	explicit_deleted_nt	insertion_nt	sensitive_rescued_nt	internal_stop_count_naive	frame_remainder	supported_events	rescued_events	quality_score	warnings
GCA_963966345.1	Bos indicus	Bos indicus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	121.87362790910481	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_963966355.1	Bos indicus	Bos indicus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	121.71544702347435	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_963966425.1	Bos indicus	Bos indicus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_reference_anchored_remnant	0.9608898457122353	0.9608898457122353	0.017961876832844576	60	1	0	32	1	15	0	121.83768121508147	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_963981305.1	Rupicapra rupicapra	Rupicapra rupicapra	Chromosome	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.8905633297452458	0.8905633297452458	0.08556738890929122	72	8	17	36	2	14	0	166.699073194514	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019205.1	Bos taurus	Bos taurus	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9590958019375673	0.9590958019375673	0.01798165137614679	65	3	0	40	1	16	0	168.65807909218165	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019215.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	121.87362790910481	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019225.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	121.76591946409475	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019235.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	121.76591946409475	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019245.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019255.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.4607104413347686	0.4607104413347686	0.5306781485468245	24	24	38	16	0	10	0	57.249167056863065	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019265.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	121.87362790910481	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019275.1	Bos taurus	Bos taurus	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9580193756727664	0.9580193756727664	0.018001469507714914	68	3	0	40	1	16	0	168.55023828438587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964019295.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9590958019375673	0.9590958019375673	0.02015390252839868	59	1	0	33	2	13	0	121.55699150129404	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_964270355.1	Alces alces	Alces alces	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9626838894869035	0.9626838894869035	0.009174311926605505	79	17	26	41	1	10	0	172.1766458294243	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153185.1	Rangifer tarandus tarandus	Rangifer tarandus	Chromosome	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9673484033010405	0.9673484033010405	0.001840942562592047	86	15	26	26	1	12	0	125.71643090447813	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153475.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153485.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153495.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153505.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153515.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153525.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153535.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153545.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153555.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153565.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153575.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153585.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153595.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153605.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153615.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153625.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153635.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153645.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153655.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153665.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153675.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153685.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153695.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153705.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153715.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153725.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	16	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153735.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153745.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153755.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153765.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153775.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153785.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153795.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153805.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9587369931826336	0.9587369931826336	0.019428152492668622	62	3	0	40	1	15	0	171.60773320552306	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153815.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153825.2	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	121.87362790910481	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153835.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153845.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153855.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153865.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	14	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153875.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153885.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153895.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153905.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	14	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153915.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	14	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153925.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153935.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153945.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	14	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153955.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153965.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153975.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153985.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	38	1	15	0	171.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965153995.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154005.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	14	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154015.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154025.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154035.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154045.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154055.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	171.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154065.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	14	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154075.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154085.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965154095.2	Bos taurus	Bos taurus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	171.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
