assembly_accession	assembly_name	organism_name	species_key	assembly_level	status	candidate_id	contig	strand	start	end	span	exon_count	coverage_sum	order_coherence	bitscore_sum	score	locus_length	locus_n_count	locus_n_fraction	locus_n_runs	locus_longest_n_run	error
GCA_965177455.2	seqoccin.Bt.SAMEA117655773.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRL020000029.1:+:1	CBCXRL020000029.1	+	36018563.0	36038441.0	19879.0	6.0	5.855389892719457	1.0	3260.0	8582.616967815837	39879.0	0.0	0.0	0.0	0.0	
GCA_965177465.2	seqoccin.Bt.SAMEA117655794.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRM020000029.1:+:1	CBCXRM020000029.1	+	33645649.0	33665529.0	19881.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965177475.2	seqoccin.Bt.SAMEA117655797.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRN020000029.1:+:1	CBCXRN020000029.1	+	33783207.0	33803088.0	19882.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39882.0	0.0	0.0	0.0	0.0	
GCA_965177485.2	seqoccin.Bt.SAMEA117655751.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965177485.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965177485.2/GCA_965177485.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965177495.2	seqoccin.Bt.SAMEA117655754.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRJ020000029.1:+:1	CBCXRJ020000029.1	+	33777676.0	33797591.0	19916.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39916.0	0.0	0.0	0.0	0.0	
GCA_965177505.2	seqoccin.Bt.SAMEA117655758.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSE020000029.1:+:1	CBCXSE020000029.1	+	33707123.0	33727023.0	19901.0	6.0	5.823131828203328	1.0	3240.0	8570.939548460998	39901.0	0.0	0.0	0.0	0.0	
GCA_965177515.2	seqoccin.Bt.SAMEA117655795.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSI020000029.1:+:1	CBCXSI020000029.1	+	33707013.0	33726893.0	19881.0	6.0	5.855389892719457	1.0	3242.0	8580.816967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965177525.2	seqoccin.Bt.SAMEA117655796.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRK020000029.1:+:1	CBCXRK020000029.1	+	34741531.0	34761419.0	19889.0	6.0	5.823131828203328	1.0	3226.0	8569.539548460998	39889.0	0.0	0.0	0.0	0.0	
GCA_965177535.2	seqoccin.Bt.SAMEA117655750.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRP020000029.1:+:1	CBCXRP020000029.1	+	34034784.0	34054663.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177545.2	seqoccin.Bt.SAMEA117655806.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSD020000029.1:+:1	CBCXSD020000029.1	+	33917055.0	33936934.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177555.2	seqoccin.Bt.SAMEA117655812.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRO020000029.1:+:1	CBCXRO020000029.1	+	33337835.0	33357400.0	19566.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39566.0	0.0	0.0	0.0	0.0	
GCA_965177565.2	seqoccin.Bt.SAMEA117655775.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSG020000029.1:+:1	CBCXSG020000029.1	+	33847010.0	33866574.0	19565.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39565.0	0.0	0.0	0.0	0.0	
GCA_965177575.2	seqoccin.Bt.SAMEA117655799.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRW020000029.1:+:1	CBCXRW020000029.1	+	33525780.0	33545343.0	19564.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_965177585.2	seqoccin.Bt.SAMEA117655756.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXRU020000029.1:+:1	CBCXRU020000029.1	+	33780220.0	33800098.0	19879.0	6.0	5.855389892719457	1.0	3238.0	8580.416967815836	39879.0	0.0	0.0	0.0	0.0	
GCA_965177605.2	seqoccin.Bt.SAMEA117655752.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSL020000029.1:+:1	CBCXSL020000029.1	+	33732055.0	33751934.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177615.2	seqoccin.Bt.SAMEA117655811.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSA020000029.1:+:1	CBCXSA020000029.1	+	33785263.0	33805139.0	19877.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39877.0	0.0	0.0	0.0	0.0	
GCA_965177625.2	seqoccin.Bt.SAMEA117655780.scaffold	Bos taurus	Bos taurus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965177625.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965177625.2/GCA_965177625.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965177635.2	seqoccin.Bt.SAMEA117655808.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSQ020000029.1:+:1	CBCXSQ020000029.1	+	34475633.0	34495512.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177645.2	seqoccin.Bt.SAMEA117655824.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSS020000029.1:+:1	CBCXSS020000029.1	+	33663062.0	33682973.0	19912.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39912.0	0.0	0.0	0.0	0.0	
GCA_965177655.2	seqoccin.Bt.SAMEA117655772.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSC020000029.1:+:1	CBCXSC020000029.1	+	34763656.0	34783535.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177665.2	seqoccin.Bt.SAMEA117655821.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSB020000029.1:+:1	CBCXSB020000029.1	+	33720857.0	33740755.0	19899.0	6.0	5.855389892719457	1.0	3260.0	8582.616967815837	39899.0	0.0	0.0	0.0	0.0	
GCA_965177675.2	seqoccin.Bt.SAMEA117655836.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSH020000029.1:+:1	CBCXSH020000029.1	+	33587668.0	33607548.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_965177685.2	seqoccin.Bt.SAMEA117655749.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSU020000029.1:+:1	CBCXSU020000029.1	+	37440649.0	37460528.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177695.2	seqoccin.Bt.SAMEA117655829.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSK020000029.1:+:1	CBCXSK020000029.1	+	33855188.0	33875067.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177705.2	seqoccin.Bt.SAMEA117655782.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXST020000029.1:+:1	CBCXST020000029.1	+	33495338.0	33514901.0	19564.0	6.0	5.855389892719457	1.0	3241.0	8580.716967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_965177715.2	seqoccin.Bt.SAMEA117655761.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSR020000029.1:+:1	CBCXSR020000029.1	+	33695692.0	33715571.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177725.2	seqoccin.Bt.SAMEA117655798.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSN020000029.1:+:1	CBCXSN020000029.1	+	33701621.0	33721517.0	19897.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39897.0	0.0	0.0	0.0	0.0	
GCA_965177735.2	seqoccin.Bt.SAMEA117655771.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSO020000029.1:+:1	CBCXSO020000029.1	+	34006565.0	34026443.0	19879.0	6.0	5.855389892719457	1.0	3237.0	8580.316967815837	39879.0	0.0	0.0	0.0	0.0	
GCA_965177745.2	seqoccin.Bt.SAMEA117655757.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSM020000029.1:+:1	CBCXSM020000029.1	+	32759223.0	32778784.0	19562.0	6.0	5.855389892719457	1.0	3236.0	8580.216967815837	39562.0	0.0	0.0	0.0	0.0	
GCA_965177755.2	seqoccin.Bt.SAMEA117655763.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSV020000029.1:+:1	CBCXSV020000029.1	+	31235218.0	31255097.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177765.2	seqoccin.Bt.SAMEA117655846.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSZ020000029.1:+:1	CBCXSZ020000029.1	+	33761213.0	33781092.0	19880.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39880.0	0.0	0.0	0.0	0.0	
GCA_965177775.2	seqoccin.Bt.SAMEA117655847.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSW020000029.1:+:1	CBCXSW020000029.1	+	34150065.0	34169977.0	19913.0	6.0	5.823131828203328	1.0	3235.0	8570.439548460998	39913.0	0.0	0.0	0.0	0.0	
GCA_965177785.2	seqoccin.Bt.SAMEA117655839.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSY020000029.1:+:1	CBCXSY020000029.1	+	33888478.0	33908356.0	19879.0	6.0	5.855389892719457	1.0	3256.0	8582.216967815837	39879.0	0.0	0.0	0.0	0.0	
GCA_965177795.2	seqoccin.Bt.SAMEA117655844.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXSX020000029.1:+:1	CBCXSX020000029.1	+	33212413.0	33232294.0	19882.0	6.0	5.855389892719457	1.0	3237.0	8580.316967815837	39882.0	0.0	0.0	0.0	0.0	
GCA_965177805.2	seqoccin.Bt.SAMEA117655845.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXTB020000029.1:+:1	CBCXTB020000029.1	+	33942687.0	33962599.0	19913.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39913.0	0.0	0.0	0.0	0.0	
GCA_965177825.2	seqoccin.Bt.SAMEA117655840.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CBCXTC020000029.1:+:1	CBCXTC020000029.1	+	34201908.0	34221801.0	19894.0	6.0	5.855389892719457	1.0	3232.0	8579.816967815837	39894.0	0.0	0.0	0.0	0.0	
GCA_965225615.1	Vnn_Gaur	Bos gaurus	Bos gaurus	Scaffold	ok	CBDDBF010030085.1:+:1	CBDDBF010030085.1	+	160909.0	180740.0	19832.0	6.0	5.855389892719457	1.0	3219.0	8578.516967815836	39832.0	0.0	0.0	0.0	0.0	
GCA_965246665.2	Azikheli Water Buffalo Hap2	Bubalus bubalis bubalis	Bubalus bubalis	Contig	ok	CBDFFB020000024.1:+:1	CBDFFB020000024.1	+	35180362.0	35200227.0	19866.0	4.0	3.9584826762246115	1.0	2594.0	5946.944802867383	39866.0	0.0	0.0	0.0	0.0	
GCA_965363385.1	seqoccin.Sh.SAMEA118215306	Ovis aries	Ovis aries	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965363385.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965363385.1/GCA_965363385.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965363395.1	seqoccin.Go.SAMEA118215289	Capra hircus	Capra hircus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965363395.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965363395.1/GCA_965363395.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965363425.1	seqoccin.Sh.SAMEA118215300	Ovis aries	Ovis aries	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965363425.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965363425.1/GCA_965363425.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965363435.1	seqoccin.Sh.SAMEA118215309	Ovis aries	Ovis aries	Scaffold	ok	CBDTYB010000008.1:+:1	CBDTYB010000008.1	+	21156968.0	21177207.0	20240.0	6.0	5.816526825567228	1.0	2726.0	8517.558047670169	40240.0	0.0	0.0	0.0	0.0	
GCA_965363445.1	seqoccin.Sh.SAMEA118215297	Ovis aries	Ovis aries	Scaffold	ok	CBDTXW010000009.1:+:1	CBDTXW010000009.1	+	25471626.0	25491944.0	20319.0	6.0	5.816526825567228	1.0	2701.0	8515.058047670169	40319.0	0.0	0.0	0.0	0.0	
GCA_965363705.1	seqoccin.Sh.SAMEA118215298	Ovis aries	Ovis aries	Scaffold	ok	CBDTXU010000008.1:+:1	CBDTXU010000008.1	+	21118271.0	21138565.0	20295.0	6.0	5.816526825567228	1.0	2715.0	8516.458047670169	40295.0	0.0	0.0	0.0	0.0	
GCA_965363785.1	seqoccin.Sh.SAMEA118215299	Ovis aries	Ovis aries	Scaffold	ok	CBDTXR010000008.1:+:1	CBDTXR010000008.1	+	21222591.0	21242840.0	20250.0	6.0	5.816526825567228	1.0	2711.0	8516.058047670169	40250.0	0.0	0.0	0.0	0.0	
GCA_965363845.1	seqoccin.Go.SAMEA118215293	Capra hircus	Capra hircus	Scaffold	ok	CBDTXQ010000009.1:+:1	CBDTXQ010000009.1	+	21045796.0	21065607.0	19812.0	6.0	5.9385925532667585	1.0	2703.0	8551.877765980027	39812.0	0.0	0.0	0.0	0.0	
GCA_965363855.1	seqoccin.Go.SAMEA118215295	Capra hircus	Capra hircus	Scaffold	ok	CBDTXO010000009.1:+:1	CBDTXO010000009.1	+	21026418.0	21046243.0	19826.0	6.0	5.9385925532667585	1.0	2708.0	8552.377765980027	39826.0	0.0	0.0	0.0	0.0	
GCA_965363885.1	seqoccin.Go.SAMEA118215292	Capra hircus	Capra hircus	Scaffold	ok	CBDTXK010000010.1:+:1	CBDTXK010000010.1	+	21085630.0	21105462.0	19833.0	6.0	5.9385925532667585	1.0	2712.0	8552.777765980029	39833.0	0.0	0.0	0.0	0.0	
GCA_965364655.1	seqoccin.Go.SAMEA118215294_hap2	Capra hircus	Capra hircus	Scaffold	ok	CBDTZD030000028.1:-:1	CBDTZD030000028.1	-	71903724.0	71923542.0	19819.0	6.0	5.9385925532667585	1.0	2707.0	8552.277765980029	39819.0	0.0	0.0	0.0	0.0	
GCA_965364765.1	seqoccin.Sh.SAMEA118215305	Ovis aries	Ovis aries	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_965364765.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_965364765.1/GCA_965364765.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_965364855.1	seqoccin.Sh.SAMEA118215308	Ovis aries	Ovis aries	Scaffold	ok	CBDUAQ010000009.1:+:1	CBDUAQ010000009.1	+	21190540.0	21210818.0	20279.0	6.0	5.816526825567228	1.0	2721.0	8517.058047670169	40279.0	0.0	0.0	0.0	0.0	
GCA_965365845.1	seqoccin.Go.SAMEA118215296	Capra hircus	Capra hircus	Scaffold	ok	CBDUDM010000009.1:+:1	CBDUDM010000009.1	+	21065019.0	21084823.0	19805.0	6.0	5.9385925532667585	1.0	2699.0	8551.477765980027	39805.0	0.0	0.0	0.0	0.0	
GCA_965365915.1	seqoccin.Sh.SAMEA118215307	Ovis aries	Ovis aries	Scaffold	ok	CBDUDN010000009.1:+:1	CBDUDN010000009.1	+	27304348.0	27324101.0	19754.0	6.0	5.81174785304632	1.0	2698.0	8513.324355913895	39754.0	0.0	0.0	0.0	0.0	
GCA_965365925.1	seqoccin.Go.SAMEA118215291	Capra hircus	Capra hircus	Scaffold	ok	CBDUDO010000009.1:+:1	CBDUDO010000009.1	+	21052127.0	21071939.0	19813.0	6.0	5.9385925532667585	1.0	2702.0	8551.777765980029	39813.0	0.0	0.0	0.0	0.0	
GCA_965606195.1	Nili Ravi Water Buffalo Hap2	Bubalus bubalis bubalis	Bubalus bubalis	Contig	ok	CBFDFF020000030.1:+:1	CBFDFF020000030.1	+	34561521.0	34581376.0	19856.0	4.0	3.9584826762246115	1.0	2591.0	5946.644802867384	39856.0	0.0	0.0	0.0	0.0	
GCA_965637775.1	Oar_Finn	Ovis aries	Ovis aries	Scaffold	ok	CBFEWE010000011.1:-:1	CBFEWE010000011.1	-	70612669.0	70632906.0	20238.0	6.0	5.816526825567228	1.0	2715.0	8516.458047670169	40238.0	0.0	0.0	0.0	0.0	
GCA_965642185.1	NIBGE_UOENRWB_hap2	Bubalus bubalis bubalis	Bubalus bubalis	Contig	ok	CBFFLM010000030.1:+:1	CBFFLM010000030.1	+	34561521.0	34581376.0	19856.0	4.0	3.9584826762246115	1.0	2591.0	5946.644802867384	39856.0	0.0	0.0	0.0	0.0	
GCA_965642195.1	NIBGE_UOEAWB_hap2	Bubalus bubalis bubalis	Bubalus bubalis	Contig	ok	CBFFLO010000024.1:+:1	CBFFLO010000024.1	+	35180362.0	35200227.0	19866.0	4.0	3.9584826762246115	1.0	2594.0	5946.944802867383	39866.0	0.0	0.0	0.0	0.0	
GCA_965642205.1	NIBGE_UOENRWB_hap1	Bubalus bubalis bubalis	Bubalus bubalis	Contig	ok	CBFFLN010000008.1:+:1	CBFFLN010000008.1	+	34825880.0	34845744.0	19865.0	4.0	3.9584826762246115	1.0	2595.0	5947.044802867384	39865.0	0.0	0.0	0.0	0.0	
GCA_974728815.1	seqoccin.Bt.SAMEA117655703.scaffold	Bos taurus	Bos taurus	Scaffold	ok	CDETGU010000029.1:+:1	CDETGU010000029.1	+	32063689.0	32083252.0	19564.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39564.0	0.0	0.0	0.0	0.0	
GCA_976986615.1	seqoccin.Go.SAMEA114604485_hap1	Bos taurus	Bos taurus	Contig	ok	CDRKBT010000049.1:-:1	CDRKBT010000049.1	-	11818405.0	11837969.0	19565.0	6.0	5.855389892719457	1.0	3246.0	8581.216967815837	39565.0	0.0	0.0	0.0	0.0	
GCA_976986625.1	seqoccin.Go.SAMEA114604485_hap2	Bos taurus	Bos taurus	Contig	ok	CDRKBU010000036.1:-:1	CDRKBU010000036.1	-	58283507.0	58303388.0	19882.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39882.0	0.0	0.0	0.0	0.0	
GCA_976986635.2	seqoccin.Go.SAMEA114604488_hap1	Bos taurus	Bos taurus	Contig	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_976986635.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_976986635.2/GCA_976986635.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_977879435.1	seqoccin.Go.SAMEA118215296.2	Capra hircus	Capra hircus	Scaffold	ok	CDWKDU010000009.1:+:1	CDWKDU010000009.1	+	21065019.0	21084823.0	19805.0	6.0	5.9385925532667585	1.0	2699.0	8551.477765980027	39805.0	0.0	0.0	0.0	0.0	
GCA_977879805.1	seqoccin.Go.SAMEA118215294.2	Capra hircus	Capra hircus	Scaffold	ok	CDWKDW010000009.1:+:1	CDWKDW010000009.1	+	21077293.0	21097114.0	19822.0	6.0	5.9385925532667585	1.0	2712.0	8552.777765980029	39822.0	0.0	0.0	0.0	0.0	
GCA_977880105.2	seqoccin.Go.SAMEA118215292_	Capra hircus	Capra hircus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_977880105.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_977880105.2/GCA_977880105.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_977927225.1	NR2025_1M	Bos taurus	Bos taurus	Chromosome	ok	OZ375962.1:+:1	OZ375962.1	+	35044099.0	35063979.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_977927245.1	NR2025_2M	Bos taurus	Bos taurus	Chromosome	ok	OZ375872.1:+:1	OZ375872.1	+	55671548.0	55691459.0	19912.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39912.0	0.0	0.0	0.0	0.0	
GCA_977927255.1	NR2025_3P	Bos taurus	Bos taurus	Chromosome	ok	OZ375902.1:+:1	OZ375902.1	+	46378406.0	46398318.0	19913.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39913.0	0.0	0.0	0.0	0.0	
GCA_977927265.1	NR2025_1P	Bos taurus	Bos taurus	Chromosome	ok	OZ375842.1:+:1	OZ375842.1	+	38725522.0	38745402.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_977927285.1	NR2025_3M	Bos taurus	Bos taurus	Chromosome	ok	OZ375932.1:+:1	OZ375932.1	+	42225449.0	42245361.0	19913.0	6.0	5.823131828203328	1.0	3230.0	8569.939548460998	39913.0	0.0	0.0	0.0	0.0	
GCA_977970235.1	NR2025_2P	Bos taurus	Bos taurus	Chromosome	ok	OZ387467.1:+:1	OZ387467.1	+	43409239.0	43429119.0	19881.0	6.0	5.855389892719457	1.0	3251.0	8581.716967815837	39881.0	0.0	0.0	0.0	0.0	
GCA_984506415.1	seqoccin.Sh.SAMEA118215311_hap2_	Ovis aries	Ovis aries	Scaffold	ok	CFGVMK010000025.1:+:1	CFGVMK010000025.1	+	21223874.0	21244497.0	20624.0	6.0	5.816526825567228	1.0	2712.0	8516.15804767017	40624.0	0.0	0.0	0.0	0.0	
GCA_984506425.1	seqoccin.Go.SAMEA118215288_hap1_	Capra hircus	Capra hircus	Scaffold	ok	CFGVMJ010000026.1:-:1	CFGVMJ010000026.1	-	71800280.0	71820102.0	19823.0	6.0	5.9292028819052565	1.0	2691.0	8547.860864571578	39823.0	0.0	0.0	0.0	0.0	
GCA_984506435.1	seqoccin.Sh.SAMEA118215303_hap1_	Ovis aries	Ovis aries	Scaffold	ok	CFGVMI010000025.1:-:1	CFGVMI010000025.1	-	70796584.0	70816348.0	19765.0	6.0	5.81174785304632	1.0	2697.0	8513.224355913897	39765.0	0.0	0.0	0.0	0.0	
GCA_984506445.1	seqoccin.Sh.SAMEA118215303_hap2_	Ovis aries	Ovis aries	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_984506445.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_984506445.1/GCA_984506445.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_984506455.1	seqoccin.Sh.SAMEA118215311_hap1_	Ovis aries	Ovis aries	Scaffold	ok	CFGVML010000025.1:+:1	CFGVML010000025.1	+	22215948.0	22236241.0	20294.0	6.0	5.816526825567228	1.0	2719.0	8516.858047670168	40294.0	0.0	0.0	0.0	0.0	
GCA_984506465.1	seqoccin.Sh.SAMEA118215310_hap2_	Ovis aries	Ovis aries	Scaffold	ok	CFGVMN010000025.1:+:1	CFGVMN010000025.1	+	21245731.0	21265500.0	19770.0	6.0	5.81174785304632	1.0	2697.0	8513.224355913897	39770.0	0.0	0.0	0.0	0.0	
GCA_984506515.1	seqoccin.Go.SAMEA118215289_	Capra hircus	Capra hircus	Scaffold	ok	CFGVMO010000010.1:+:1	CFGVMO010000010.1	+	21071494.0	21091314.0	19821.0	6.0	5.9385925532667585	1.0	2702.0	8551.777765980029	39821.0	0.0	0.0	0.0	0.0	
GCA_984506535.1	seqoccin.Go.SAMEA118215288_hap2_	Capra hircus	Capra hircus	Scaffold	ok	CFGVMQ010000028.1:-:1	CFGVMQ010000028.1	-	71903724.0	71923542.0	19819.0	6.0	5.9385925532667585	1.0	2707.0	8552.277765980029	39819.0	0.0	0.0	0.0	0.0	
GCA_984506635.1	seqoccin.Sh.SAMEA118215310_hap1_	Ovis aries	Ovis aries	Scaffold	ok	CFGVMP010000025.1:+:1	CFGVMP010000025.1	+	21526573.0	21546807.0	20235.0	6.0	5.816526825567228	1.0	2717.0	8516.65804767017	40235.0	0.0	0.0	0.0	0.0	
GCA_984506805.1	seqoccin.Go.SAMEA118215307_	Ovis aries	Ovis aries	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_984506805.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_984506805.1/GCA_984506805.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_984506815.1	seqoccin.Go.SAMEA118215305_	Ovis aries	Ovis aries	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCA_984506815.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCA_984506815.1/GCA_984506815.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCA_984506825.1	seqoccin.Go.SAMEA118215291_	Capra hircus	Capra hircus	Scaffold	ok	CFGVMR010000009.1:+:1	CFGVMR010000009.1	+	21052127.0	21071939.0	19813.0	6.0	5.9385925532667585	1.0	2702.0	8551.777765980029	39813.0	0.0	0.0	0.0	0.0	
GCA_984506965.1	seqoccin.Go.SAMEA118215310_	Ovis aries	Ovis aries	Scaffold	ok	CFGVNO010000008.1:+:1	CFGVNO010000008.1	+	20966025.0	20985794.0	19770.0	6.0	5.816526825567228	1.0	2702.0	8515.15804767017	39770.0	0.0	0.0	0.0	0.0	
GCA_984507005.1	seqoccin.Go.SAMEA118215298_	Ovis aries	Ovis aries	Scaffold	ok	CFGVNN010000008.1:+:1	CFGVNN010000008.1	+	21118271.0	21138565.0	20295.0	6.0	5.816526825567228	1.0	2715.0	8516.458047670169	40295.0	0.0	0.0	0.0	0.0	
GCA_984513465.1	seqoccin.Go.SAMEA118215308_	Ovis aries	Ovis aries	Scaffold	ok	CFGWSR010000009.1:+:1	CFGWSR010000009.1	+	21190540.0	21210818.0	20279.0	6.0	5.816526825567228	1.0	2721.0	8517.058047670169	40279.0	0.0	0.0	0.0	0.0	
